name,hidden_dim,num_layers,lr,dropout,bidirectional,window_size,ExactMatch,Macro F1,Micro F1,Duration,Device,Status,Focal_Alpha,Focal_Gamma,Loss_Type
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,96.90000000000002,43.27422111938241,56.75675675675676,531.9950881004333,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.04000000000015,44.47371399056792,57.96703296703297,545.7363483905792,cuda:0,Success,0.75,2.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.06999999999995,44.43144532772387,58.25242718446603,559.2562766075134,cuda:0,Success,0.75,3.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.00000000000006,42.61537354613297,57.417582417582416,556.2077386379242,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.15000000000002,42.771273247643734,57.636887608069166,560.7851181030273,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.25999999999985,44.52805202140065,59.04486251808972,561.6218223571777,cuda:0,Success,0.5,2.0,Focal
LSTM-Medium-LR5e4-W200,128,2,0.0005,0.3,True,200,97.15999999999998,43.319267777266205,57.388809182209464,558.9616947174072,cuda:0,Success,0.5,3.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.00000000000003,42.7301789419786,56.661991584852736,931.2574000358582,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.05000000000015,43.542587471872025,57.14285714285714,958.4287617206573,cuda:0,Success,0.75,2.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.13999999999999,43.80747022711303,58.543417366946784,963.2247123718262,cuda:0,Success,0.75,3.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.13000000000004,43.07271255358687,57.714285714285715,967.2181286811829,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.32999999999991,43.60004686401624,58.84101040118871,970.100679397583,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.3099999999999,44.239488655337176,59.32452276064611,965.2219171524048,cuda:0,Success,0.5,2.0,Focal
LSTM-Medium-LR5e4-W500,128,2,0.0005,0.3,True,500,97.2400000000001,44.0695573632644,57.82414307004471,877.7362279891968,cuda:0,Success,0.5,3.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,96.93999999999977,41.80532296593181,56.71232876712329,390.45809745788574,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,97.09000000000003,43.56198610022627,58.05555555555556,388.83700251579285,cuda:0,Success,0.75,2.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,96.99000000000044,42.796362552176504,57.14285714285714,388.8973562717438,cuda:0,Success,0.75,3.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,97.12000000000019,44.333207724917564,58.72576177285319,389.6202313899994,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,97.35999999999983,43.095709486450914,60.0,389.70462012290955,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,97.27999999999994,43.907483696530356,58.94428152492669,431.48376727104187,cuda:0,Success,0.5,2.0,Focal
LSTM-Medium-LR1e4-W100,128,2,0.0001,0.3,True,100,97.38999999999983,45.105420048967055,60.52631578947369,445.7832384109497,cuda:0,Success,0.5,3.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,96.8799999999999,43.57918628354076,57.48344370860927,559.3542575836182,cuda:0,Success,0.75,5.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.13000000000034,45.67174913693901,59.867549668874176,555.7411634922028,cuda:0,Success,0.75,2.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.0500000000001,44.495654410832536,58.4,558.739385843277,cuda:0,Success,0.75,3.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.01999999999983,45.1535631310921,59.121171770972026,560.1917388439178,cuda:0,Success,0.75,1.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.25000000000018,44.15325508777663,59.45945945945945,559.8183922767639,cuda:0,Success,0.5,5.0,Focal
LSTM-Medium-LR1e4-W200,128,2,0.0001,0.3,True,200,97.30000000000024,45.53518167264256,60.14184397163122,570.1019368171692,cuda:0,Success,0.5,2.0,Focal
